BibNum,Title,Author,ISBN,PublicationYear,Publisher,Subjects,ItemType,ItemCollection,FloatingItem,ItemLocation,ReportDate,ItemCount
2985877,Vintage beer : a taster's guide to brews that improve over time / Patrick Dawson.,"Dawson, Patrick, 1982-","161212156X, 9781612121567, 9781612123844",[2014],"Storey Publishing,","Beer, Beer tasting",acbk,nanf,,net,06/01/2020,1
3446012,"Peterson's SAT prep guide : the ultimate guide to mastering the SAT exam, 2019.",,"0768942497, 9780768942491",[2019],"Peterson's,","SAT Educational test Study guides, Universities and colleges United States Entrance examinations Study guides, College entrance achievement tests Study guides, Study guides, Examinations",acbk,canf,,cen,06/01/2020,2
2863057,Not your typical dragon / by Dan Bar-el ; illustrated by Tim Bowers.,"Bar-el, Dan","0670014028, 9780670014026",2013.,"Viking,","Dragons Juvenile fiction, Individuality Juvenile fiction, Self acceptance Juvenile fiction",jcbk,ncpic,,mgm,09/01/2020,1
3378147,Florida / Jason Ferguson.,"Ferguson, Jason","1631217453, 9781631217456",2018.,"Avalon Travel,",Florida Guidebooks,acbk,nanf,,bea,03/01/2020,1
266306,The fortress islands of the Pacific / with eighty-three original maps and diagrams by the author and twenty-four pen drawings by W.B. Shaw from the author's photographs.,"Hobbs, William Herbert, 1864-1952",,1945.,"J.W. Edwards,","Islands of the Pacific, United States Defenses",acbk,canf,,cen,01/01/2020,1
3028943,"Bride of the Water God. 16 / story and art by Mi-Kyung Yun ; translation, Julia Kwon Gombos ; English adaptation, Philip R. Simon ; lettering, Studio Cutie & Betty Dong.","Yun, Mi-gyŏng, 1980-","1616554800, 9781616554804",2014.,"Dark Horse Manhwa,","Gods Comic books strips etc, Man woman relationships Comic books strips etc, Human sacrifice Comic books strips etc, Fantasy comics, Romance comics, Graphic novels",acbk,cycomic,,cen,05/01/2020,1
65570,Aeronautics in Alaska: a list of references. / Compiled by Arthur G. Renstrom.,Library of Congress. Division of Aeronautics,,1944.,"[publisher not identified],",Aeronautics Alaska Bibliography,arbk,cs7r,,cen,11/01/2020,1
144673,Peter Arno / with an introd. by Charles Saxon.,"Arno, Peter",,[1979],"Dodd, Mead,",American wit and humor Pictorial,acbk,canf,,cen,01/01/2020,1
3266028,The partly cloudy patriot / Sarah Vowell.,"Vowell, Sarah, 1969-","0743243803, 9780743243803",2003.,"Simon & Schuster Paperbacks,","Vowell Sarah 1969 Anecdotes, National characteristics American Anecdotes, United States History Anecdotes, United States Politics and government Anecdotes, United States Description and travel Anecdotes",acbk,nanf,,dth,10/01/2020,1
2986519,The third rule of Ten : a Tenzing Norbu mystery / Gay Hendricks and Tinker Lindsay.,"Hendricks, Gay","1401941672, 9781401941673",2014.,"Hay House Visions,",Mystery fiction,acbk,camys,,cen,03/01/2020,1
3077246,Peace is an offering / words by Annette LeBox ; pictures by Stephanie Graegin.,"LeBox, Annette","0803740913, 9780803740914",[2015],"Dial Books for Young Readers, an imprint of Penguin Group (USA) LLC,","Peace Juvenile fiction, Stories in rhyme Juvenile fiction",jcbk,ncpic,,swt,04/01/2020,1
122005,People / written and illustrated by Peter Spier.,"Spier, Peter, 1927-2017","038513181X, 0385131828",[1980],"Doubleday,","Individuality Juvenile literature, Personality Juvenile literature, Culture Juvenile literature, Population Juvenile literature",jcbk,ncenf,,gwd,02/01/2020,1
2960669,Uganda be kidding me / Chelsea Handler.,"Handler, Chelsea","1455599735, 9781455599738",2014.,"Grand Central Publishing,","Handler Chelsea Travel Humor, Travel Humor",acbk,nanf,,net,07/01/2020,1
2088728,The water hole / Graeme Base.,"Base, Graeme",0810945681,2001.,"Abrams Books for Young Readers,","Animals Juvenile fiction, Rain and rainfall Juvenile fiction, Hydrologic cycle Juvenile fiction, Water Juvenile fiction, Counting Juvenile fiction",jcbk,ncpic,,wts,07/01/2020,1
3489699,The tree that's meant to be / Yuval Zommer.,"Zommer, Yuval","0593119673, 9780593119679",[2019],"Doubleday Books for Young Readers,","Trees Juvenile fiction, Christmas stories, Forest animals Juvenile fiction, Christmas Fiction, Picture books",jcbk,nchol,,nhy,06/01/2020,1
3479398,Capturing the devil / Kerri Maniscalco.,"Maniscalco, Kerri","0316485543, 0316495247, 9780316485548, 9780316495240",[2019],"Jimmy Patterson Books,","Worlds Columbian Exposition 1893 Chicago Ill Juvenile fiction, Serial murderers Juvenile fiction, Chicago Ill History 19th century Juvenile fiction, Mystery and detective stories, Young adult fiction",acbk,nyfic,,bal,12/01/2020,1
3009607,"Winging it : Oracle Team USA's incredible comeback to defend the America's Cup / Diane Swintal, R. Steven Tsuchiya, and Robert Kamins.","Swintal, Diane","0071834125, 9780071834124",c2014.,"International Marine/McGraw-Hill Education,","Oracle Team USA, Americas Cup 34th 2013 San Francisco Calif",acbk,namar,,bal,03/01/2020,1
2850085,Tea cakes for Tosh / Kelly Starling Lyons ; illustrated by E.B. Lewis.,"Lyons, Kelly Starling","0399252134, 9780399252136",[2012],"G.P. Putnam's Sons,","Grandmothers Juvenile fiction, Baking Juvenile fiction, Storytelling Juvenile fiction, Old age Fiction, African Americans Juvenile fiction",jcbk,ncpic,,nga,03/01/2020,1
2972538,"Ben Jonson and the cavalier poets : authoritative texts, criticism / selected and edited by Hugh Maclean.","Maclean, Hugh, 1919-","0393043878, 0393093085, 9780393043877, 9780393093087",[1974],"Norton,","Jonson Ben 1573 1637 Criticism and interpretation, English poetry Early modern 1500 1700, English poetry Early modern 1500 1700 History and criticism, Royalists Great Britain",acbk,canf,,cen,07/01/2020,1
2922568,The collaboration : Hollywood's pact with Hitler / Ben Urwand.,"Urwand, Ben, 1977-","0674724747, 9780674724747",2013.,"The Belknap Press of Harvard University Press,","Motion pictures American Germany History 20th century, Motion picture industry Germany History 20th century, Motion picture industry United States History 20th century, National socialism and motion pictures, Germany Civilization American influences",acbk,canf,,cen,09/01/2020,2
246682,"Characteristics of old church architecture, &c. in the mainland & Western islands of Scotland.","Muir, T. S. (Thomas Scott)",,1861.,"Edmonston & Douglas,","Church architecture Scotland, Church architecture Scotland Hebrides, Crosses Scotland, Crosses Scotland Hebrides",arbk,cs8r,,cen,07/01/2020,1
3184425,The crow / James O'Barr.,"O'Barr, J.","1451627254, 9781451627251",2011.,"Gallery Books,","Crow Fictitious character Comic books strips etc, Horror comics, Paranormal fiction, Graphic novels, Occult fiction",acbk,nacomic,,mag,06/01/2020,1
1902833,Shadows and wind : a view of modern Vietnam / Robert Templer.,"Templer, Robert, 1966-",0140285970,1999.,"Penguin Books,","Vietnam, Vietnam Description and travel",acbk,nanf,,gwd,10/01/2020,1
1731687,Junie B. Jones loves handsome Warren / by Barbara Park ; illustrated by Denise Brunkus.,"Park, Barbara","0679866965, 067996696X",[1996],"Random House,","Friendship Fiction, Kindergarten Juvenile fiction, Schools Fiction",jcbk,ncef,,qna,07/01/2020,1
3462647,Under a hoodoo moon : the life of Dr. John the Night Tripper / Dr. John (Mac Rebennack) and Jack Rummel.,"Dr. John, 1941-2019,","0312131976, 9780312131975",[1995],"St. Martin's Griffin,","Dr John 1941 2019, Rock musicians United States Biography",acbk,canf,,cen,06/01/2020,2
2904234,Zero point / Neal Asher.,"Asher, Neal L., 1961-","1597804703, 9781597804707",[2013],"Night Shade Books,","Interplanetary voyages Fiction, Good and evil Fiction, Science fiction",acbk,nasf,,swt,09/01/2020,1
3407525,Hamster Holmes. A bit stumped / by Albin Sadar ; illustrated by Valerio Fabbretti.,"Sadar, Albin","1534421912, 1534421920, 9781534421912, 9781534421929",2018.,"Simon Spotlight,","Hamsters Juvenile fiction, Fireflies Juvenile fiction, Animals Juvenile fiction, Mystery and detective stories, Lost and found possessions Fiction, HAMSTERS Juvenile fiction, HAMSTERS Fiction",jcbk,ncrdr,Floating,wal,04/01/2020,1
2800364,The final leap : suicide on the Golden Gate Bridge / John Bateson.,"Bateson, John, 1951-","0520272404, 9780520272408",[2012],"University of California Press,","Suicide victims California San Francisco, Suicide California San Francisco, Golden Gate Bridge San Francisco Calif",acbk,canf,,cen,05/01/2020,1
3480586,Mumbo gumbo murder / Laura Childs with Terrie Farley Moran.,"Childs, Laura","0451489578, 9780451489579",2019.,"Berkley Prime Crime,","Bertrand Carmela Fictitious character Fiction, Murder Investigation Fiction, New Orleans La Fiction, Jazz festivals Louisiana New Orleans Fiction, Detective and mystery fiction",acbk,namys,,swt,11/01/2020,1
3183731,"¡Cosas que andan! / James Buckley, Jr.","Buckley, James, Jr., 1963-","0545628199, 9780545628198",2014.,"Scholastic Inc.,","Vehicles Juvenile literature, Transportation Juvenile literature, Spanish language materials",jcbk,ncln,,col,07/01/2020,1
1807927,"Patient A, and other plays : five plays / by Lee Blessing.","Blessing, Lee",0435086626,[1995],"Heinemann,",,acbk,canf,,cen,01/01/2020,1
2926827,Death by food pyramid / Denise Minger.,"Minger, Denise, 1987-","0984755128, 9780984755127",[2013],"Primal Blueprint Publishing,","Nutrition, Food industry and trade United States, Food industry and trade Political activity United States, Food habits United States, Food Composition",acbk,canf,,cen,03/01/2020,2
3082859,The school play mystery / David A. Adler ; illustrated by Susanna Natti.,"Adler, David A.","0142403555, 9780142403556",2011.,"Puffin,","Jansen Cam Fictitious character Juvenile fiction, Theater Juvenile fiction, Schools Juvenile fiction, Mystery and detective stories",jcbk,ncef,,bro,08/01/2020,1
3224262,Game of shadows / Erika Lewis.,"Lewis, Erika, 1968-","0765381389, 9780765381385",2017.,"Tor,","Imaginary places Fiction, Mothers and sons Fiction, Fantasy fiction, Psychological fiction",acbk,casf,,cen,01/01/2020,2
1934916,Captain Underpants and the perilous plot of Professor Poopypants : the fourth epic novel / by Dav Pilkey.,"Pilkey, Dav, 1966-","0439049970, 0439049989",2000.,"Blue Sky Press,","Captain Underpants Fictitious character Juvenile fiction, Schools Fiction, School principals Juvenile fiction, Heroes Juvenile fiction, Cartoons and comics, Humorous stories",jcbk,ncef,,fre,06/01/2020,1
3347800,"The recognition sūtras : a complete translation and explanation of the 1,000-year-old spiritual masterpiece the Pratyabhijñā-hrdaya by Rājānaka Kṣemarāja / Christopher D. Wallis.","Kṣemarāja, active 11th century,","0989761371, 098976138X, 9780989761376, 9780989761383",[2017],"Mattamayūra Press,",Kashmir Saivism Doctrines Early works to 1800,acbk,canf,,cen,12/01/2020,1
2834385,Return to the willows / Jacqueline Kelly ; illustrations by Clint Young.,"Kelly, Jacqueline","080509413X, 9780805094138",2012.,"Henry Holt,","Toad of Toad Hall Fictitious character Juvenile fiction, Moles Animals Juvenile fiction, Rats Juvenile fiction, Badgers Juvenile fiction, Toads Juvenile fiction, Animals Fiction, Country life England Juvenile fiction, Friendship Fiction",jcbk,ncfic,,wts,05/01/2020,1
2249620,Light and liberty : reflections on the pursuit of happiness / Thomas Jefferson; edited by Eric S. Petersen.,"Jefferson, Thomas, 1743-1826",0679643117,2004.,"Modern Library,","Jefferson Thomas 1743 1826 Quotations, Conduct of life Quotations maxims etc",acbk,canf,,cen,12/01/2020,1
3070100,"Thea Stilton and the lost letters / text by Thea Stilton ; illustrations by Barbara Pellizzari and Chiara Balleello (pencils), Valeria Cairoli (base color), and Daniele Verzini (color) ; translated by Emily Clement.","Stilton, Thea","0545656028, 9780545656023",[2015],"Scholastic Inc.,","Stilton Thea Juvenile fiction, Ice skating Fiction, Stealing Fiction, Mystery and detective stories, Mice Juvenile fiction, Skating Juvenile fiction, Contests Juvenile fiction, Theft Juvenile fiction, Sisters Juvenile fiction, Russia Federation Juvenile fiction",jcbk,ncfic,,bal,06/01/2020,1
3426139,Kingfisher animal encyclopedia / David Burnie.,"Burnie, David","075347459X, 9780753474594",[2018],"Kingfisher,","Animals Juvenile literature, Animals Encyclopedias Juvenile",jcbk,ncnf,,rbe,03/01/2020,1
3018678,Where's Waldo? : the wonder book / Martin Handford.,"Handford, Martin","0763645303, 9780763645304",2014.,"Candlewick Press,","Wally Fictitious character from Handford Juvenile fiction, Voyages and travels Juvenile fiction, Picture puzzles Juvenile fiction",jcbk,ncpic,,wal,09/01/2020,1
3261786,The Instant Pot® electric pressure cooker cookbook : easy recipes for fast & healthy meals / Laurel Randolph.,"Randolph, Laurel","1623156122, 9781623156121",[2016],"Rockridge Press,","Pressure cooking, One dish meals, Quick and easy cooking, Cooking, Smart cookers, Cookbooks",acbk,nanf,,bal,12/01/2020,1
3153729,"Old friends, new friends / by Patricia Hall ; illustrated by Alison Winfield.","Hall, Patricia, 1948-","1481450859, 1481450867, 9781481450850, 9781481450867",2015.,"Simon Spotlight,","Raggedy Ann Fictitious character Juvenile fiction, Raggedy Andy Fictitious character Juvenile fiction, Friendship Juvenile fiction",jcbk,ncrdr,,uni,12/01/2020,1
750242,"Schwanzlose Segelflugmodelle und Raketenflugmodelle; Bauanleitung für leicht und schnell zu bauende Modelle in verschiedener Grösse / mit 2 Modellbogen, von H. Jacobs.","Jacobs, Hans.",,[1932],"O. Maier,",Gliders Aeronautics Models,arbk,caaero,,cen,08/01/2020,1
247644,"Goya as portrait painter / by A. de Beruete y Moret. Translated from the Spanish by Selwyn Brinton, M.A.","Beruete y Moret, A. de (Aureliano), 1876-1922",,1922.,"Constable and Company, Ltd.,","Goya Francisco 1746 1828, Portrait painting Spanish",arbk,cs8r,,cen,04/01/2020,1
3223586,Snow hens / by Janet Morgan Stoeke.,"Stoeke, Janet Morgan","0448488434, 0448488442, 9780448488431, 9780448488448",2016.,"Penguin Group Usa,","Chickens Juvenile fiction, Hens Juvenile fiction",jcbk,ncrdr,,dth,10/01/2020,2
3226664,"XO, OX : a love story / Adam Rex ; pictures by Scott Campbell.","Rex, Adam","1626722889, 9781626722880",2017.,"Roaring Brook Press,","Love Fiction, Humorous stories, Oxen Juvenile fiction, Gazelles Juvenile fiction, Letters Juvenile fiction",jcbk,ncpic,,net,02/01/2020,1
3336296,The Arabian Nights = Alf laylah wa-laylah / translated by Husain Haddawy ; based on the text of the fourteenth-century Syrian manuscript edited by Muhsin Mahdi.,,"0393313670, 0393331660, 9780393313673, 9780393331660",2008.,"W W Norton & Co Inc,","Arabs Folklore, Folklore Arab countries, Fairy tales",acbk,nanf,,lcy,02/01/2020,1
3111555,Friends in high places : a Liberty Lane mystery / Caro Peacock.,"Peacock, Caro","0727885057, 9780727885050",2015.,"Severn House Publishers Ltd.,","Lane Liberty Fictitious character Fiction, Women private investigators Fiction, Murder Investigation England London Fiction, London England Social conditions 19th century Fiction, Historical fiction, Mystery fiction",acbk,camys,,cen,07/01/2020,1
2807019,"The United States Constitution : a Round Table comic / written by Thomas Jefferson, John Adams, Thomas Paine, James Madison ; adapted by Nadja Baer ; illustrated by Nathan Lueth.","Baer, Nadja","1610660250, 9781610660259",2012.,"Round Table Comics,","United States Constitution Comic books strips etc, Constitutional history United States Comic books strips etc, Graphic novels, Nonfiction comics",acbk,cycomic,,cen,10/01/2020,1
3182178,"125 wacky roadside attractions : see all the weird, wonderful, and downright bizarre landmarks from around the world!.",,"1426324073, 1426324081, 9781426324079, 9781426324086",2016.,"National Geographic,","Automobile travel Guidebooks Juvenile literature, Curiosities and wonders Guidebooks Juvenile literature",jcbk,ccnf,,cen,11/01/2020,2
3045599,Must. Push. Buttons! / Jason Good ; illustrated by Jarrett J. Krosoczka.,"Good, Jason","1619630958, 9781619630956",2015.,"Bloomsbury,","Toddlers Juvenile fiction, Thought and thinking Juvenile fiction, Humorous stories",jcbk,ncpic,,lcy,01/01/2020,1
